collected_at,service_type,region,name,resource_id,status,created,updated,public_ips,private_ips,flavor_id,image_id,image_name,image_os_distro,image_os_version,image_os_type,image_release_id,image_lookup_error,image_schedule,hypervisor_id,size_gb,attachments,protocol,node_count,datastore_type,datastore_version,backup_schedule_enabled,ha_group_id,email_address,backup_container,is_encrypted,datacenter,details_json,cidr,gateway_ip,network_id,object_count,bytes_used,cdn_enabled,stack_status_reason
2026-03-31T18:16:01.004731Z,database_instance,iad,HA percona 8-01,b5101823-3e0c-4885-9ab9-ad06f40f5c64,ACTIVE,,,,,,,,,,,,,,,5,,,,percona,8.0,False,fc025a5a-cd1b-4f75-8fda-a327baf0076a,,,,,,,,,,,,
2026-03-31T18:16:01.004736Z,database_instance,iad,Instance-05-02,c0e7d35e-1065-458e-b5f8-64fc68fcfa41,ERROR,,,,,,,,,,,,,,,5,,,,mysql,8.0,False,940bcfce-baf3-4346-8df0-f8c07d5a4075,,,,,,,,,,,,
2026-03-31T18:16:01.004741Z,database_instance,iad,HA-Mysql8-03,c1b4a7aa-edc1-49b3-b6dc-cc136e52a06b,ACTIVE,,,,,,,,,,,,,,,5,,,,mysql,8.0,False,968a46dd-20f9-4051-bab6-6cf597368575,,,,,,,,,,,,
2026-03-31T18:16:02.371539Z,ha_database_group,iad,HA-mariaDB,37d5f081-d12e-44ad-b555-d5d6c84702e2,ACTIVE,,,,,,,,,,,,,,,,,,,mariadb,,,,,,,,,,,,,,,
2026-03-31T18:16:02.371575Z,ha_database_group,iad,Instance-05,940bcfce-baf3-4346-8df0-f8c07d5a4075,ERROR,,,,,,,,,,,,,,,,,,,mysql,,,,,,,,,,,,,,,
2026-03-31T18:16:02.371584Z,ha_database_group,iad,HA-Mysql8,968a46dd-20f9-4051-bab6-6cf597368575,ACTIVE,,,,,,,,,,,,,,,,,,,mysql,,,,,,,,,,,,,,,
2026-03-31T18:16:02.371590Z,ha_database_group,iad,HA percona 8,fc025a5a-cd1b-4f75-8fda-a327baf0076a,ACTIVE,,,,,,,,,,,,,,,,,,,percona,,,,,,,,,,,,,,,
2026-03-31T18:16:04.710170Z,cloud_network,iad,public,00000000-0000-0000-0000-000000000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""id"":""00000000-0000-0000-0000-000000000000"",""label"":""public""}",,,,,,,
2026-03-31T18:16:04.710230Z,cloud_network,iad,private,11111111-1111-1111-1111-111111111111,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""id"":""11111111-1111-1111-1111-111111111111"",""label"":""private""}",,,,,,,
2026-03-31T18:16:06.544259Z,security_group,iad,Security-Group-01,315d0faa-50e4-4017-8097-781c98bcd1cf,,,,,,,,,,,,,,,,,,,2,,,,,,,,,"{""name"":""Security-Group-01"",""tenant_id"":""1342314"",""security_group_rules"":[{""direction"":""ingress"",""protocol"":""TCP"",""description"":null,""port_range_max"":22,""external_service_id"":null,""external_service"":null,""security_group_id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""0.0.0.0/32"",""id"":""3425fdb6-8fcc-4b95-b4b4-6d05767c1515"",""port_range_min"":22,""tenant_id"":""1342314""},{""direction"":""ingress"",""protocol"":null,""description"":null,""port_range_max"":null,""external_service_id"":null,""external_service"":null,""security_group_id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":null,""id"":""fec7a6b3-1c3e-4637-be7b-8e5016745c8d"",""port_range_min"":null,""tenant_id"":""1342314""}],""external_service_id"":null,""external_service"":null,""id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""description"":""""}",,,,,,,
2026-03-31T18:16:06.544351Z,security_group_rule,iad,Security-Group-01,3425fdb6-8fcc-4b95-b4b4-6d05767c1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""direction"":""ingress"",""protocol"":""TCP"",""description"":null,""port_range_max"":22,""external_service_id"":null,""external_service"":null,""security_group_id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""0.0.0.0/32"",""id"":""3425fdb6-8fcc-4b95-b4b4-6d05767c1515"",""port_range_min"":22,""tenant_id"":""1342314""}",0.0.0.0/32,ingress,315d0faa-50e4-4017-8097-781c98bcd1cf,,,IPv4,TCP:22
2026-03-31T18:16:06.544391Z,security_group_rule,iad,Security-Group-01,fec7a6b3-1c3e-4637-be7b-8e5016745c8d,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""direction"":""ingress"",""protocol"":null,""description"":null,""port_range_max"":null,""external_service_id"":null,""external_service"":null,""security_group_id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":null,""id"":""fec7a6b3-1c3e-4637-be7b-8e5016745c8d"",""port_range_min"":null,""tenant_id"":""1342314""}",,ingress,315d0faa-50e4-4017-8097-781c98bcd1cf,,,IPv4,None:Any
2026-03-31T18:16:07.853660Z,cloud_files_container,iad,php-ospc-php_server-ep6j3mqmx3cm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,332,,
2026-03-31T18:16:07.853691Z,cloud_files_container,iad,z_CLOUDDB_BACKUPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
2026-03-31T18:16:10.957256Z,orchestration_stack,iad,php-ospc,62969b6f-2460-41d2-bd40-51d2ee0c95c4,DELETE_FAILED,2026-03-26T08:49:04,,,,,,,,,,,,,,,,,,,,,,,,,,"{""description"":"""",""parent"":null,""stack_status_reason"":""Resource DELETE failed: UnprocessableEntity: resources.php_database: Instance 2c3305c8-ce6b-4863-a2a7-2c3d198f314c is not ready. (HTTP 422)"",""stack_name"":""php-ospc"",""stack_user_project_id"":""1342314"",""deletion_time"":null,""creation_time"":""2026-03-26T08:49:04"",""links"":[{""href"":""https://iad.orchestration.api.rackspacecloud.com/v1/1342314/stacks/php-ospc/62969b6f-2460-41d2-bd40-51d2ee0c95c4"",""rel"":""self""}],""updated_time"":null,""stack_owner"":null,""stack_status"":""DELETE_FAILED"",""id"":""62969b6f-2460-41d2-bd40-51d2ee0c95c4"",""tags"":null}",,,,,,,Resource DELETE failed: UnprocessableEntity: resources.php_database: Instance 2c3305c8-ce6b-4863-a2a7-2c3d198f314c is not ready. (HTTP 422)
