collected_at,service_type,region,name,resource_id,status,created,updated,public_ips,private_ips,flavor_id,image_id,image_name,image_os_distro,image_os_version,image_os_type,image_release_id,image_lookup_error,image_schedule,hypervisor_id,size_gb,attachments,protocol,node_count,datastore_type,datastore_version,backup_schedule_enabled,ha_group_id,email_address,backup_container,is_encrypted,datacenter,details_json,cidr,gateway_ip,network_id,object_count,bytes_used,cdn_enabled,stack_status_reason
2026-06-30T10:39:14.278702Z,security_group_rule,iad,Security-Group-01,029dd642-ae9a-4a33-9fd5-335d04c8fe67,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""direction"":""ingress"",""protocol"":null,""description"":null,""port_range_max"":null,""external_service_id"":null,""external_service"":null,""security_group_id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""0.0.0.0/0"",""id"":""029dd642-ae9a-4a33-9fd5-335d04c8fe67"",""port_range_min"":null,""tenant_id"":""1342314""}",0.0.0.0/0,ingress,315d0faa-50e4-4017-8097-781c98bcd1cf,,,IPv4,None:Any
2026-06-30T10:39:14.278727Z,security_group_rule,iad,Security-Group-01,3425fdb6-8fcc-4b95-b4b4-6d05767c1515,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""direction"":""ingress"",""protocol"":""TCP"",""description"":null,""port_range_max"":22,""external_service_id"":null,""external_service"":null,""security_group_id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""0.0.0.0/32"",""id"":""3425fdb6-8fcc-4b95-b4b4-6d05767c1515"",""port_range_min"":22,""tenant_id"":""1342314""}",0.0.0.0/32,ingress,315d0faa-50e4-4017-8097-781c98bcd1cf,,,IPv4,TCP:22
2026-06-30T10:39:14.278741Z,security_group_rule,iad,Security-Group-01,d86be05d-9a6a-42ee-8061-f05c21899616,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""direction"":""ingress"",""protocol"":""ICMP"",""description"":null,""port_range_max"":null,""external_service_id"":null,""external_service"":null,""security_group_id"":""315d0faa-50e4-4017-8097-781c98bcd1cf"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""0.0.0.0/32"",""id"":""d86be05d-9a6a-42ee-8061-f05c21899616"",""port_range_min"":null,""tenant_id"":""1342314""}",0.0.0.0/32,ingress,315d0faa-50e4-4017-8097-781c98bcd1cf,,,IPv4,ICMP:Any
2026-06-30T10:39:14.278752Z,security_group,iad,DB-Security-Group,36613102-af72-4dfa-b057-abf556c80f17,,,,,,,,,,,,,,,,,,,1,,,,,,,,,"{""name"":""DB-Security-Group"",""tenant_id"":""1342314"",""security_group_rules"":[{""direction"":""ingress"",""protocol"":""TCP"",""description"":null,""port_range_max"":3306,""external_service_id"":null,""external_service"":null,""security_group_id"":""36613102-af72-4dfa-b057-abf556c80f17"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""12.13.14.15/32"",""id"":""3dd9ac95-a0e7-4bf6-97a8-172591fd9a9c"",""port_range_min"":3306,""tenant_id"":""1342314""}],""external_service_id"":null,""external_service"":null,""id"":""36613102-af72-4dfa-b057-abf556c80f17"",""description"":""allow only sql 3306 tcp to DB load balancer""}",,,,,,,
2026-06-30T10:39:14.278766Z,security_group_rule,iad,DB-Security-Group,3dd9ac95-a0e7-4bf6-97a8-172591fd9a9c,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{""direction"":""ingress"",""protocol"":""TCP"",""description"":null,""port_range_max"":3306,""external_service_id"":null,""external_service"":null,""security_group_id"":""36613102-af72-4dfa-b057-abf556c80f17"",""ethertype"":""IPv4"",""remote_group_id"":null,""remote_ip_prefix"":""12.13.14.15/32"",""id"":""3dd9ac95-a0e7-4bf6-97a8-172591fd9a9c"",""port_range_min"":3306,""tenant_id"":""1342314""}",12.13.14.15/32,ingress,36613102-af72-4dfa-b057-abf556c80f17,,,IPv4,TCP:3306
2026-06-30T10:39:20.958871Z,cloud_files_container,iad,drupalcentos7-drupal_server-aknjrv3sqi2x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
2026-06-30T10:39:20.958889Z,cloud_files_container,iad,drupalphp-drupal_server-aygvvma5sbix,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,336,,
2026-06-30T10:39:20.958895Z,cloud_files_container,iad,drupalphp-drupal_server-gnxvkq36eyd6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
2026-06-30T10:39:20.958899Z,cloud_files_container,iad,jenkins-jenkins_server-6cap5af33uib,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,335,,
2026-06-30T10:39:20.958902Z,cloud_files_container,iad,lamp-lamp_server-jhyjomo2nos5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,329,,
2026-06-30T10:39:20.958906Z,cloud_files_container,iad,ospc2flex-export,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,424,52753904128,,
2026-06-30T10:39:20.958909Z,cloud_files_container,iad,ospc2flex-staging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
2026-06-30T10:39:20.958912Z,cloud_files_container,iad,ospc2flex_exports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,
2026-06-30T10:39:20.958915Z,cloud_files_container,iad,vm-images-import,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9971721221,,
2026-06-30T10:39:20.958918Z,cloud_files_container,iad,z_CLOUDDB_BACKUPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176,197877339,,
2026-06-30T10:39:25.173955Z,orchestration_stack,iad,jenkins,7d4cbdd7-781a-4873-90f4-f3c04c6ed047,CREATE_FAILED,2026-04-25T05:17:49,,,,,,,,,,,,,,,,,,,,,,,,,,"{""description"":"""",""parent"":null,""stack_status_reason"":""Resource CREATE failed: Error: resources.jenkins_server: Rackspace Cloud automation failed"",""stack_name"":""jenkins"",""stack_user_project_id"":""1342314"",""deletion_time"":null,""creation_time"":""2026-04-25T05:17:49"",""links"":[{""href"":""https://iad.orchestration.api.rackspacecloud.com/v1/1342314/stacks/jenkins/7d4cbdd7-781a-4873-90f4-f3c04c6ed047"",""rel"":""self""}],""updated_time"":null,""stack_owner"":null,""stack_status"":""CREATE_FAILED"",""id"":""7d4cbdd7-781a-4873-90f4-f3c04c6ed047"",""tags"":null}",,,,,,,Resource CREATE failed: Error: resources.jenkins_server: Rackspace Cloud automation failed
2026-06-30T10:39:25.174001Z,orchestration_stack,iad,drupalphp,6586fefe-da29-4834-bcba-d38b2698a150,CREATE_FAILED,2026-04-25T05:12:52,,,,,,,,,,,,,,,,,,,,,,,,,,"{""description"":"""",""parent"":null,""stack_status_reason"":""Resource CREATE failed: Error: resources.drupal_server: Rackspace Cloud automation failed"",""stack_name"":""drupalphp"",""stack_user_project_id"":""1342314"",""deletion_time"":null,""creation_time"":""2026-04-25T05:12:52"",""links"":[{""href"":""https://iad.orchestration.api.rackspacecloud.com/v1/1342314/stacks/drupalphp/6586fefe-da29-4834-bcba-d38b2698a150"",""rel"":""self""}],""updated_time"":null,""stack_owner"":null,""stack_status"":""CREATE_FAILED"",""id"":""6586fefe-da29-4834-bcba-d38b2698a150"",""tags"":null}",,,,,,,Resource CREATE failed: Error: resources.drupal_server: Rackspace Cloud automation failed
2026-06-30T10:39:25.174017Z,orchestration_stack,iad,lamp,3e510563-aa69-44ab-81a6-2e58e4462b33,CREATE_FAILED,2026-04-25T05:08:41,,,,,,,,,,,,,,,,,,,,,,,,,,"{""description"":"""",""parent"":null,""stack_status_reason"":""Resource CREATE failed: Error: resources.lamp_server: Rackspace Cloud automation failed"",""stack_name"":""lamp"",""stack_user_project_id"":""1342314"",""deletion_time"":null,""creation_time"":""2026-04-25T05:08:41"",""links"":[{""href"":""https://iad.orchestration.api.rackspacecloud.com/v1/1342314/stacks/lamp/3e510563-aa69-44ab-81a6-2e58e4462b33"",""rel"":""self""}],""updated_time"":null,""stack_owner"":null,""stack_status"":""CREATE_FAILED"",""id"":""3e510563-aa69-44ab-81a6-2e58e4462b33"",""tags"":null}",,,,,,,Resource CREATE failed: Error: resources.lamp_server: Rackspace Cloud automation failed
2026-06-30T10:39:27.682733Z,database_backup,iad,cdb-automated-backup-2026-06-30T05:08:02Z,1cae1594-d774-407d-9ef4-734e513d829d,COMPLETED,2026-06-30T05:08:03Z,2026-06-30T05:08:09Z,,,,,,,,,,,,,0.18,,,,mariadb,10.6,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-30T05:08:09Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-30T05:08:02Z"",""is_copy"":false,""created"":""2026-06-30T05:08:03Z"",""lsn"":77640,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":null,""source"":{""state"":""ACTIVE"",""type"":""ha"",""id"":""37d5f081-d12e-44ad-b555-d5d6c84702e2""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/1cae1594-d774-407d-9ef4-734e513d829d.xbstream.gz"",""parent_id"":""5ccedb93-32d0-419f-9e8c-9e8186b674e8"",""datastore"":{""version"":""10.6"",""type"":""mariadb"",""version_id"":""c7b13208-b229-4544-9886-d3d8b108bcbd""},""size"":0.18,""type"":""MariaBackupIncremental"",""id"":""1cae1594-d774-407d-9ef4-734e513d829d"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682794Z,database_backup,iad,cdb-automated-backup-2026-06-30T02:35:06Z,e42fffd2-0427-4440-9484-4babc3486f55,COMPLETED,2026-06-30T02:35:06Z,2026-06-30T02:35:14Z,,,,,,,,,,,,,0.18,,,,mariadb,10.6,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-30T02:35:14Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-30T02:35:06Z"",""is_copy"":false,""created"":""2026-06-30T02:35:06Z"",""lsn"":77237,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":null,""source"":{""state"":""ACTIVE"",""type"":""ha"",""id"":""929d45da-5271-491d-9bd7-f034c94f7ce8""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/e42fffd2-0427-4440-9484-4babc3486f55.xbstream.gz"",""parent_id"":null,""datastore"":{""version"":""10.6"",""type"":""mariadb"",""version_id"":""c7b13208-b229-4544-9886-d3d8b108bcbd""},""size"":0.18,""type"":""MariaBackup"",""id"":""e42fffd2-0427-4440-9484-4babc3486f55"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682813Z,database_backup,iad,cdb-automated-backup-2026-06-30T02:25:06Z,1769d086-674f-482f-9e10-b8ab353109b6,COMPLETED,2026-06-30T02:25:06Z,2026-06-30T02:25:11Z,,,,,,,,,,,,,0.25,,,,percona,8.0,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-30T02:25:11Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-30T02:25:06Z"",""is_copy"":false,""created"":""2026-06-30T02:25:06Z"",""lsn"":29395121,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":null,""source"":{""state"":""ACTIVE"",""type"":""ha"",""id"":""fc025a5a-cd1b-4f75-8fda-a327baf0076a""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/1769d086-674f-482f-9e10-b8ab353109b6.xbstream.gz"",""parent_id"":""2b151d80-a35c-4fdf-b320-d43854aea4de"",""datastore"":{""version"":""8.0"",""type"":""percona"",""version_id"":""9aa1486d-1792-4c42-b1ca-48b85680a9c2""},""size"":0.25,""type"":""XtraBackupIncremental"",""id"":""1769d086-674f-482f-9e10-b8ab353109b6"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682830Z,database_backup,iad,cdb-automated-backup-2026-06-30T01:07:40Z,9be7252a-14b1-42ed-8f48-01f485ad41aa,COMPLETED,2026-06-30T01:07:41Z,2026-06-30T01:10:43Z,,,,,,,,,,,,,0.3,,,,mysql,5.7,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-30T01:10:43Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-30T01:07:40Z"",""is_copy"":false,""created"":""2026-06-30T01:07:41Z"",""lsn"":12619458,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":""2c8023c1-bc51-4a07-96b6-8a075250cc21"",""source"":{""state"":""ACTIVE"",""type"":""instance"",""id"":""2c8023c1-bc51-4a07-96b6-8a075250cc21""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/9be7252a-14b1-42ed-8f48-01f485ad41aa.xbstream.gz"",""parent_id"":""ee134cd3-2f75-4254-850a-e6641bdd5d41"",""datastore"":{""version"":""5.7"",""type"":""mysql"",""version_id"":""421ede50-f82c-44c6-9cee-fa264f83c51e""},""size"":0.3,""type"":""XtraBackupIncremental"",""id"":""9be7252a-14b1-42ed-8f48-01f485ad41aa"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682843Z,database_backup,iad,cdb-automated-backup-2026-06-30T01:07:38Z,d3c85149-5588-4a4d-b069-aee1e9e9dfcf,COMPLETED,2026-06-30T01:07:39Z,2026-06-30T01:07:41Z,,,,,,,,,,,,,0.3,,,,mysql,5.7,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-30T01:07:41Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-30T01:07:38Z"",""is_copy"":false,""created"":""2026-06-30T01:07:39Z"",""lsn"":12619449,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":""4579ebd6-0409-4ba3-86dc-83e94629dd6d"",""source"":{""state"":""ACTIVE"",""type"":""instance"",""id"":""4579ebd6-0409-4ba3-86dc-83e94629dd6d""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/d3c85149-5588-4a4d-b069-aee1e9e9dfcf.xbstream.gz"",""parent_id"":""2e4d36d3-ad3b-48cb-814b-a29375678bce"",""datastore"":{""version"":""5.7"",""type"":""mysql"",""version_id"":""421ede50-f82c-44c6-9cee-fa264f83c51e""},""size"":0.3,""type"":""XtraBackupIncremental"",""id"":""d3c85149-5588-4a4d-b069-aee1e9e9dfcf"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682855Z,database_backup,iad,cdb-automated-backup-2026-06-29T23:35:05Z,b76fca5a-acf9-4486-ad80-0e26ce38b6a0,COMPLETED,2026-06-29T23:35:05Z,2026-06-29T23:35:09Z,,,,,,,,,,,,,0.25,,,,mysql,8.0,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-29T23:35:09Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-29T23:35:05Z"",""is_copy"":false,""created"":""2026-06-29T23:35:05Z"",""lsn"":29263218,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":null,""source"":{""state"":""ACTIVE"",""type"":""ha"",""id"":""968a46dd-20f9-4051-bab6-6cf597368575""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/b76fca5a-acf9-4486-ad80-0e26ce38b6a0.xbstream.gz"",""parent_id"":""e93c53a2-a82d-4ba3-9053-1f1c7f1a8410"",""datastore"":{""version"":""8.0"",""type"":""mysql"",""version_id"":""e93de740-0117-40b7-909d-2f537ca21168""},""size"":0.25,""type"":""XtraBackupIncremental"",""id"":""b76fca5a-acf9-4486-ad80-0e26ce38b6a0"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682866Z,database_backup,iad,cdb-automated-backup-2026-06-29T16:18:05Z,e953014e-e28e-4c3a-836e-a9caa61469b4,COMPLETED,2026-06-29T16:18:06Z,2026-06-29T16:18:20Z,,,,,,,,,,,,,0.25,,,,mysql,8.0,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-29T16:18:20Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-29T16:18:05Z"",""is_copy"":false,""created"":""2026-06-29T16:18:06Z"",""lsn"":29218743,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":null,""source"":{""state"":""ACTIVE"",""type"":""ha"",""id"":""8880f306-8f1d-4153-907e-23d6deb820fe""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/e953014e-e28e-4c3a-836e-a9caa61469b4.xbstream.gz"",""parent_id"":""80b87418-9722-473f-908e-9893feb7c521"",""datastore"":{""version"":""8.0"",""type"":""mysql"",""version_id"":""e93de740-0117-40b7-909d-2f537ca21168""},""size"":0.25,""type"":""XtraBackupIncremental"",""id"":""e953014e-e28e-4c3a-836e-a9caa61469b4"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682878Z,database_backup,iad,cdb-automated-backup-2026-06-29T05:08:05Z,5ccedb93-32d0-419f-9e8c-9e8186b674e8,COMPLETED,2026-06-29T05:08:05Z,2026-06-29T05:08:12Z,,,,,,,,,,,,,0.18,,,,mariadb,10.6,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-29T05:08:12Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-29T05:08:05Z"",""is_copy"":false,""created"":""2026-06-29T05:08:05Z"",""lsn"":77640,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":null,""source"":{""state"":""ACTIVE"",""type"":""ha"",""id"":""37d5f081-d12e-44ad-b555-d5d6c84702e2""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/5ccedb93-32d0-419f-9e8c-9e8186b674e8.xbstream.gz"",""parent_id"":""f8e78604-0997-4b9e-a0ea-dc382b0808a8"",""datastore"":{""version"":""10.6"",""type"":""mariadb"",""version_id"":""c7b13208-b229-4544-9886-d3d8b108bcbd""},""size"":0.18,""type"":""MariaBackupIncremental"",""id"":""5ccedb93-32d0-419f-9e8c-9e8186b674e8"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682889Z,database_backup,iad,cdb-automated-backup-2026-06-29T02:35:02Z,6e740700-0389-4c26-b123-d93b3891c06f,COMPLETED,2026-06-29T02:35:02Z,2026-06-29T02:35:10Z,,,,,,,,,,,,,0.18,,,,mariadb,10.6,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-29T02:35:10Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-29T02:35:02Z"",""is_copy"":false,""created"":""2026-06-29T02:35:02Z"",""lsn"":77237,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":null,""source"":{""state"":""ACTIVE"",""type"":""ha"",""id"":""929d45da-5271-491d-9bd7-f034c94f7ce8""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/6e740700-0389-4c26-b123-d93b3891c06f.xbstream.gz"",""parent_id"":""1d0e6734-c9a4-4853-8766-9fd1b3f6f63d"",""datastore"":{""version"":""10.6"",""type"":""mariadb"",""version_id"":""c7b13208-b229-4544-9886-d3d8b108bcbd""},""size"":0.18,""type"":""MariaBackupIncremental"",""id"":""6e740700-0389-4c26-b123-d93b3891c06f"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682899Z,database_backup,iad,cdb-automated-backup-2026-06-29T02:25:02Z,2b151d80-a35c-4fdf-b320-d43854aea4de,COMPLETED,2026-06-29T02:25:02Z,2026-06-29T02:25:07Z,,,,,,,,,,,,,0.25,,,,percona,8.0,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-29T02:25:07Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-29T02:25:02Z"",""is_copy"":false,""created"":""2026-06-29T02:25:02Z"",""lsn"":29391992,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":null,""source"":{""state"":""ACTIVE"",""type"":""ha"",""id"":""fc025a5a-cd1b-4f75-8fda-a327baf0076a""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/2b151d80-a35c-4fdf-b320-d43854aea4de.xbstream.gz"",""parent_id"":""87286ec2-570c-4d96-bfd0-78e3010bee73"",""datastore"":{""version"":""8.0"",""type"":""percona"",""version_id"":""9aa1486d-1792-4c42-b1ca-48b85680a9c2""},""size"":0.25,""type"":""XtraBackupIncremental"",""id"":""2b151d80-a35c-4fdf-b320-d43854aea4de"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682910Z,database_backup,iad,cdb-automated-backup-2026-06-29T01:07:43Z,ee134cd3-2f75-4254-850a-e6641bdd5d41,COMPLETED,2026-06-29T01:07:43Z,2026-06-29T01:07:46Z,,,,,,,,,,,,,0.3,,,,mysql,5.7,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-29T01:07:46Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-29T01:07:43Z"",""is_copy"":false,""created"":""2026-06-29T01:07:43Z"",""lsn"":12619458,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":""2c8023c1-bc51-4a07-96b6-8a075250cc21"",""source"":{""state"":""ACTIVE"",""type"":""instance"",""id"":""2c8023c1-bc51-4a07-96b6-8a075250cc21""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/ee134cd3-2f75-4254-850a-e6641bdd5d41.xbstream.gz"",""parent_id"":""22e8aa45-1c5d-45e3-929c-f98eb88c3389"",""datastore"":{""version"":""5.7"",""type"":""mysql"",""version_id"":""421ede50-f82c-44c6-9cee-fa264f83c51e""},""size"":0.3,""type"":""XtraBackupIncremental"",""id"":""ee134cd3-2f75-4254-850a-e6641bdd5d41"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682921Z,database_backup,iad,cdb-automated-backup-2026-06-29T01:07:40Z,2e4d36d3-ad3b-48cb-814b-a29375678bce,COMPLETED,2026-06-29T01:07:41Z,2026-06-29T01:07:44Z,,,,,,,,,,,,,0.3,,,,mysql,5.7,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-29T01:07:44Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-29T01:07:40Z"",""is_copy"":false,""created"":""2026-06-29T01:07:41Z"",""lsn"":12619449,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":""4579ebd6-0409-4ba3-86dc-83e94629dd6d"",""source"":{""state"":""ACTIVE"",""type"":""instance"",""id"":""4579ebd6-0409-4ba3-86dc-83e94629dd6d""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/2e4d36d3-ad3b-48cb-814b-a29375678bce.xbstream.gz"",""parent_id"":""ae77e53a-b35d-4054-af4e-0288197f24af"",""datastore"":{""version"":""5.7"",""type"":""mysql"",""version_id"":""421ede50-f82c-44c6-9cee-fa264f83c51e""},""size"":0.3,""type"":""XtraBackupIncremental"",""id"":""2e4d36d3-ad3b-48cb-814b-a29375678bce"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682932Z,database_backup,iad,cdb-automated-backup-2026-06-28T23:35:00Z,e93c53a2-a82d-4ba3-9053-1f1c7f1a8410,COMPLETED,2026-06-28T23:35:01Z,2026-06-28T23:35:05Z,,,,,,,,,,,,,0.25,,,,mysql,8.0,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-28T23:35:05Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-28T23:35:00Z"",""is_copy"":false,""created"":""2026-06-28T23:35:01Z"",""lsn"":29260119,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":null,""source"":{""state"":""ACTIVE"",""type"":""ha"",""id"":""968a46dd-20f9-4051-bab6-6cf597368575""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/e93c53a2-a82d-4ba3-9053-1f1c7f1a8410.xbstream.gz"",""parent_id"":""fc974d55-8db8-4f42-929f-8d7cf3e3cd35"",""datastore"":{""version"":""8.0"",""type"":""mysql"",""version_id"":""e93de740-0117-40b7-909d-2f537ca21168""},""size"":0.25,""type"":""XtraBackupIncremental"",""id"":""e93c53a2-a82d-4ba3-9053-1f1c7f1a8410"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682943Z,database_backup,iad,cdb-automated-backup-2026-06-28T16:18:08Z,80b87418-9722-473f-908e-9893feb7c521,COMPLETED,2026-06-28T16:18:09Z,2026-06-28T16:18:15Z,,,,,,,,,,,,,0.25,,,,mysql,8.0,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-28T16:18:15Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-28T16:18:08Z"",""is_copy"":false,""created"":""2026-06-28T16:18:09Z"",""lsn"":29215640,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":null,""source"":{""state"":""ACTIVE"",""type"":""ha"",""id"":""8880f306-8f1d-4153-907e-23d6deb820fe""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/80b87418-9722-473f-908e-9893feb7c521.xbstream.gz"",""parent_id"":""76ea4e79-c5da-4e22-bc8d-84f35e4b01b8"",""datastore"":{""version"":""8.0"",""type"":""mysql"",""version_id"":""e93de740-0117-40b7-909d-2f537ca21168""},""size"":0.25,""type"":""XtraBackupIncremental"",""id"":""80b87418-9722-473f-908e-9893feb7c521"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
2026-06-30T10:39:27.682954Z,database_backup,iad,cdb-automated-backup-2026-06-28T05:08:08Z,f8e78604-0997-4b9e-a0ea-dc382b0808a8,COMPLETED,2026-06-28T05:08:09Z,2026-06-28T05:08:21Z,,,,,,,,,,,,,0.18,,,,mariadb,10.6,,,,,,,"{""status"":""COMPLETED"",""updated"":""2026-06-28T05:08:21Z"",""is_automated"":true,""name"":""cdb-automated-backup-2026-06-28T05:08:08Z"",""is_copy"":false,""created"":""2026-06-28T05:08:09Z"",""lsn"":77640,""backup_source"":null,""volume_size"":5,""flavor_ram"":1024,""instance_id"":null,""source"":{""state"":""ACTIVE"",""type"":""ha"",""id"":""37d5f081-d12e-44ad-b555-d5d6c84702e2""},""locationRef"":""https://snet-storage101.iad3.clouddrive.com/v1/MossoCloudFS_1342314/z_CLOUDDB_BACKUPS/f8e78604-0997-4b9e-a0ea-dc382b0808a8.xbstream.gz"",""parent_id"":""9453a5ea-2ccb-46df-acfb-61995a61db4e"",""datastore"":{""version"":""10.6"",""type"":""mariadb"",""version_id"":""c7b13208-b229-4544-9886-d3d8b108bcbd""},""size"":0.18,""type"":""MariaBackupIncremental"",""id"":""f8e78604-0997-4b9e-a0ea-dc382b0808a8"",""backup_copies"":[],""description"":""automated backup service""}",,,,,,,
